clientid,income,age,loan,LTI,default10yr
1244,45360.7162740082,27.0757476324,4569.9949866164,0.1007478577,0
1245,20252.1234564483,27.4416097957,3360.0594135199,0.1659114621,1
1246,30134.7096031532,43.8172283154,958.9980819215,0.0318237041,0
1247,56217.3264962621,51.5822805562,2866.5858997555,0.0509911459,0
1248,31722.7309499867,34.8518172624,2877.7561038956,0.0907159005,0
1249,60178.4461922944,33.2614089386,3203.6154382957,0.0532352635,0
1250,51144.2430480383,37.8379998626,3411.6564243153,0.0667065582,0
1251,22449.0773910657,35.7657792969,1187.4269503018,0.0528942428,0
1252,44932.8751116991,27.1470577288,622.9128105409,0.0138631861,0
1253,40929.4839412905,20.2546059676,2352.2871161383,0.0574717023,0
1254,31092.2677209601,43.83220649,5617.9931258458,0.1806877895,0
1255,44743.5516328551,53.0562619292,2574.7077557719,0.0575436607,0
1256,60770.2290220186,33.6267267126,2242.8257603424,0.0369066531,0
1257,43528.4843132831,59.892027068,2264.7251517807,0.0520285782,0
1258,25008.9495256543,63.2171484744,2941.0281549276,0.117599028,0
1259,47433.4154208191,60.4551652302,9139.1437104693,0.1926731109,0
1260,50064.3463735469,29.3425137042,417.6331058417,0.0083419267,0
1261,60348.4135633335,60.4467903711,3037.9681472571,0.0503404807,0
1262,67471.1271002889,26.9233536557,4448.4123227455,0.0659306064,0
1263,30492.8756714799,61.6792429048,4834.7386438142,0.1585530567,0
1264,25640.0788831525,22.6564795985,3105.4430213977,0.1211167499,1
1265,55040.7581659965,52.7144841142,8352.061533316,0.1517432138,0
1266,34476.7063786276,23.350987264,898.1339067607,0.0260504555,0
1267,23345.8664547652,38.2901748447,4548.1102886404,0.194814371,0
1268,24426.0298716836,34.6964232596,823.835161983,0.0337277554,0
1269,65849.8896681704,30.9688468878,5051.302388142,0.0767093523,0
1270,60454.5256518759,41.0516049601,7875.0709259408,0.1302643738,0
1271,22680.3184300661,55.0915878899,1743.7746848123,0.0768849296,0
1272,44471.8737318181,19.6130584357,5883.660557891,0.132300712,1
1273,46572.3200049251,59.1216496378,721.3416051022,0.0154886337,0
1274,24369.8412482627,61.7393793073,1366.5360250269,0.0560748842,0
1275,56830.2728631534,37.1631140723,10462.7404495644,0.1841050539,0
1276,46942.9965177551,55.6415401669,2187.0654844887,0.0465898142,0
1277,42521.7907107435,54.7489202921,6745.8177076081,0.1586437823,0
1278,63188.3285287768,51.1416294491,3960.8556473891,0.0626833426,0
1279,29410.1775204763,23.4981649937,812.3235343064,0.0276204907,0
1280,46668.6284681782,57.8349420954,1833.4858496845,0.0392873309,0
1281,62693.26957874,22.5268648453,5321.7125578556,0.0848849102,0
1282,65307.1274794638,23.7231658162,1906.7955301892,0.0291973572,0
1283,59589.0642888844,20.6097641224,4191.7158557146,0.07034371,0
1284,41019.5487947203,23.2542530363,3005.8268643278,0.0732779115,0
1285,48058.8713823818,47.7453528801,6527.9902221154,0.1358331986,0
1286,50208.5300209001,35.0276599256,729.604430294,0.0145314836,0
1287,62526.88792767,61.0521709174,5835.5423911468,0.0933285277,0
1288,48192.1856105328,29.7553181807,5026.4745572289,0.1043006142,0
1289,30884.0567292646,31.2778618825,4099.9020453462,0.132751409,1
1290,36965.7424790785,53.7623586198,6333.3915883642,0.1713313777,0
1291,43536.0389109701,27.8669071211,6427.7260926003,0.1476415001,1
1292,69181.6640598699,39.2365825917,1173.7409424047,0.0169660698,0
1293,64233.0406978726,26.7145613218,12104.5342079885,0.1884471617,1
1294,52593.5150613077,19.534981993,811.9078624739,0.0154374139,0
1295,32282.251752913,42.6349558877,3345.9419579998,0.1036464861,0
1296,54077.8432786465,57.1206602878,7149.0668964882,0.1321995565,0
1297,51595.3574841842,28.4618167453,385.4033625116,0.0074697295,0
1298,23097.3764834926,53.763033513,4517.5798007499,0.1955884385,0
1299,27407.0562026463,26.1594383162,2949.9316735078,0.1076340214,0
1300,64395.2980684116,63.1713196482,10054.634638852,0.156139267,0
1301,60432.2166577913,41.9223259264,6300.8689387081,0.1042634093,0
1302,42990.9828281961,29.5288083861,4665.5810206571,0.108524642,0
1303,41581.8899217993,22.851220673,7895.1128651757,0.1898690242,1
1304,53289.0652935021,47.4598436789,8047.1407540658,0.1510092307,0
1305,22372.5052364171,31.4930495396,1118.9260641371,0.0500134452,0
1306,57119.7396889329,22.3344876105,10211.7219327373,0.1787774592,1
1307,31112.0594199747,49.6160042272,424.3521315964,0.0136394742,0
1308,68936.3213535398,43.3650562144,11073.1585048799,0.160628799,0
1309,20436.3312851638,56.9409661582,2356.1819701206,0.1152937843,0
1310,20583.6121737957,21.9897674439,53.1862073427,0.0025839103,0
1311,58988.3058029227,19.9765913961,4728.2595423602,0.0801558797,0
1312,45311.831838917,26.9282149985,3103.8122277069,0.0684989351,0
1313,60856.8309852853,37.07050063,10238.4962972866,0.1682390642,0
1314,45818.2832505554,48.4508393565,8137.1644030735,0.177596449,0
1315,20904.5554790646,41.0178787028,2606.0237760494,0.1246629606,0
1316,49908.2918674685,29.5509403809,2903.0361284076,0.0581674111,0
1317,55988.2952761836,31.0870394702,7745.7548089702,0.1383459663,1
1318,62125.258105807,21.0858676406,5700.4571952057,0.0917574811,0
1319,48822.7209588513,60.9443494594,599.3478870264,0.0122760034,0
1320,29976.8290994689,57.6661531013,3796.0327404396,0.1266322308,0
1321,41944.268187508,61.1350629274,1203.7005292574,0.0286976167,0
1322,36970.3604420647,33.7045991151,1268.5063826012,0.0343114421,0
1323,39992.7191133611,20.826679904,4999.2020148962,0.1250028037,1
1324,42450.5430436693,61.614246177,6210.280586951,0.146294491,0
1325,42146.93762362,23.7205218081,7367.2582469637,0.1747993724,1
1326,52841.5164374746,18.4460233804,5957.3863235363,0.1127406389,0
1327,66418.9563062973,62.6487862575,9340.5444622325,0.1406307022,0
1328,44047.6665552706,27.3133719899,2096.9175014221,0.0476056433,0
1329,24821.214126423,19.2439025939,874.3242555066,0.0352248786,0
1330,35583.6185440421,63.0543971574,27.2524822473,0.0007658716,0
1331,25289.6072389558,21.2805633466,2130.7935347259,0.084255699,0
1332,39770.128664095,45.1909380071,280.8785474167,0.0070625506,0
1333,59511.1387013458,29.2741105407,2520.514452106,0.0423536586,0
1334,51211.6540386342,45.6285682567,4093.3600060363,0.0799302441,0
1335,56530.4972743616,45.54492831,5957.9933170693,0.10539432,0
1336,42604.4629816897,41.9363810308,7942.1681445998,0.1864163421,0
1337,66642.0077485964,56.1676687179,4958.0677755079,0.0743985354,0
1338,35527.8344871476,47.4495290616,325.1195915323,0.0091511232,0
1339,66896.7653112486,31.5454680258,387.394420296,0.005790929,0
1340,51980.3595426492,35.4157032864,6243.0450297512,0.1201039216,0
1341,40081.4205571078,43.1167432819,770.7775495685,0.0192302952,0
1342,50167.67174704,42.0474876314,5592.6518072815,0.1114791979,0
1343,39545.9595881402,43.7008667183,5787.6580446965,0.1463527021,0
1344,43372.3976067267,55.1945837024,474.5253266667,0.0109407216,0
1345,33084.1698497534,59.0291022561,5762.4699580514,0.1741760481,0
1346,53187.9796460271,63.558164258,4879.8461393305,0.0917471611,0
1347,48290.8804598264,30.0367608438,4902.9752207921,0.1015300441,0
1348,66078.7693504244,45.5363250342,3664.6214515028,0.0554583793,0
1349,51547.166663222,53.1119274939,6563.4115797583,0.1273282705,0
1350,39393.1405781768,52.7392740082,5415.0546672681,0.1374618674,0
1351,69592.0108282007,63.2386250044,13025.0565706657,0.1871631013,0
1352,54588.5011949576,31.0776540278,2847.8191727088,0.0521688471,0
1353,44964.0105990693,48.4148032712,693.2147137704,0.0154171015,0
1354,46081.6455469467,50.0691045392,1487.7860414098,0.0322858705,0
1355,45564.0153540298,22.2880102168,715.8366044149,0.0157105689,0
1356,62657.602543477,28.1742570638,5771.0882537459,0.092105156,0
1357,67921.6321138665,35.8519781912,1399.8754718255,0.0206101566,0
1358,59514.0123786405,57.0178458099,2504.7226488012,0.0420862676,0
1359,48422.5361072458,41.8542476785,3520.5659009445,0.0727051118,0
1360,22001.3174507767,31.6172848116,2155.8121729811,0.0979855946,0
1361,52529.6987663023,18.812804244,9808.1909395031,0.1867170604,1
1362,24061.463160906,34.5115201124,3980.578783131,0.1654337792,1
1363,23450.872132089,34.4063696628,1419.8055227613,0.060543826,0
1364,32866.5782394819,44.8806170309,6037.0077325576,0.183682271,0
1365,30958.9079627767,43.6035659527,1558.9307648094,0.050354837,0
1366,27550.8952722885,29.7329264204,3944.2193177009,0.1431612032,1
1367,36024.9378881417,51.8068864718,4155.4492901667,0.1153492423,0
1368,46801.2742861174,34.6052206089,5315.9738204051,0.1135860914,0
1369,27082.7189832926,60.2779627666,4990.5571231699,0.1842709045,0
1370,65435.0353800692,19.8465041621,12727.9975513072,0.1945134969,1
1371,59295.7410775125,51.3497994663,493.7144299473,0.0083263051,0
1372,45435.2672374807,21.0421977784,2143.3869716144,0.0471745211,0
1373,61742.6095809788,34.5598100377,326.9895676245,0.0052960115,0
1374,31396.8660123646,34.9966813726,3719.2301348684,0.1184586428,0
1375,35916.7041536421,53.5404433552,6401.1894862013,0.1782231872,0
1376,43969.6041564457,25.4830486518,7455.9201566137,0.1695698722,1
1377,60624.8153652996,39.8577877297,6740.7161361793,0.1111874089,0
1378,69939.3296777271,55.6376212477,2225.2245333151,0.0318164979,0
1379,69755.3201625124,44.5436822763,13766.0512393337,0.1973476891,0
1380,69478.3987640403,22.6563397446,10229.4078769501,0.1472314857,1
1381,34192.1605216339,27.9972893037,5233.6632280322,0.1530661751,1
1382,57457.857944537,50.7146625305,3608.8052016037,0.0628078618,0
1383,63910.3346550837,56.6356326374,8986.7189481762,0.1406144874,0
1384,26643.8089939766,19.2896285057,1413.7832242581,0.053062354,0
1385,23985.0754197687,24.4328114954,2284.2091292021,0.0952346027,0
1386,63660.6488074176,50.2829601248,7832.5724113356,0.1230363271,0
1387,44102.3300914094,21.014208402,842.5690772708,0.0191048653,0
1388,29409.8058994859,41.6103968122,3388.5609232746,0.1152187449,0
1389,49294.6593137458,37.2548939283,4574.8547804143,0.0928062967,0
1390,39553.6473765969,53.690633235,7063.8980358062,0.1785903072,0
1391,68583.0410500057,57.0878400714,2922.2886852381,0.0426094941,0
1392,31060.6062575243,53.2772130608,3729.9746499427,0.120086988,0
1393,29190.324624069,60.2912226915,5239.5947729443,0.1794976534,0
1394,63437.7001482062,54.628140348,11963.3642158544,0.1885844567,0
1395,35243.0632268079,35.6298775435,748.9407178924,0.0212507271,0
1396,36475.3535296768,63.3304317966,413.3111630774,0.0113312449,0
1397,63271.6088253073,23.3420981327,11298.1721911037,0.1785662227,1
1398,45540.3255228885,59.3181402679,1490.4702513093,0.0327285814,0
1399,68565.3855022974,21.2109093056,1231.5373682641,0.0179615029,0
1400,20063.0995840766,24.2783388062,2495.1329913759,0.1243642828,1
1401,44222.2622036934,55.8614724469,7443.4867069459,0.168319899,0
1402,67839.2444550991,47.7825802192,5609.3266024396,0.0826855701,0
1403,54009.6922824159,49.4099004343,884.7355046696,0.0163810506,0
1404,52234.0753511526,47.9845055095,9255.8429337699,0.1771993258,0
1405,28423.1314714998,61.6714586602,5282.8491817832,0.1858644318,0
1406,52623.4375941567,50.4185268949,1156.3197033428,0.0219734733,0
1407,25636.3335694186,55.7820571959,1239.6882584747,0.0483566909,0
1408,60842.9411589168,60.2551426087,6608.9687952272,0.1086234273,0
1409,36727.7459986508,58.184654173,7287.5407644497,0.1984205828,0
1410,63830.7474367321,35.1387838018,5271.6269818545,0.0825875803,0
1411,43108.4145605564,22.29196192,647.8793786215,0.01502907,0
1412,25285.2611290291,19.8195440262,1027.5777920924,0.0406393981,0
1413,57646.2429063395,62.8707484649,1452.4933777984,0.0251966703,0
1414,51027.5676078163,61.5062966249,3313.3004103867,0.0649315765,0
1415,37389.7723783739,34.4421687848,7365.9389155777,0.1970041123,1
1416,65017.5934936851,26.9178331639,1017.1665445603,0.0156444816,0
1417,20595.9345842712,45.4752244237,1330.0676379118,0.0645791349,0
1418,56445.4739145003,55.6615202557,6875.5796829566,0.1218092294,0
1419,60864.3217524514,44.1412975378,3704.0321262763,0.0608571988,0
1420,51231.0104258358,62.5851672697,813.027988681,0.015869841,0
1421,41103.1369166449,63.0795073616,3644.3019034828,0.088662379,0
1422,56267.0508213341,43.1201414601,8238.1150209261,0.1464109972,0
1423,20774.8458185233,35.5881441301,1347.3316116942,0.0648539885,0
1424,46424.2212288082,59.2061059168,4087.1807070511,0.0880398335,0
1425,29909.5540004782,62.7282652771,4495.278753328,0.1502957467,0
1426,62808.5050662048,56.7715307386,6465.7505895889,0.1029438701,0
1427,41243.8051356003,52.0752684199,4161.5731484968,0.1009017751,0
1428,46089.1478857957,63.2965331692,1618.2183574923,0.0351106157,0
1429,69191.2333760411,57.3851846862,6270.5740351263,0.0906267128,0
1430,60846.6650056653,32.6733948793,8974.4920210793,0.1474935729,1
1431,66558.9343686588,48.5161607107,3090.9924547483,0.046439933,0
1432,27428.2818706706,54.3271856322,1287.6320807617,0.0469454152,0
1433,60912.7989551052,60.6873638919,3870.3338934365,0.0635389271,0
1434,28127.5094533339,41.4868272119,3279.5578241504,0.1165960971,0
1435,64029.5434789732,36.1577510876,1644.3391769245,0.0256809449,0
1436,61836.7356178351,29.5454865815,10971.9746358776,0.1774345707,1
1437,37005.0718472339,58.8903202382,1068.887397883,0.0288848891,0
1438,56003.5734018311,18.2502651894,3639.9000384408,0.0649940677,0
1439,58038.9262456447,54.0021256083,538.2305226845,0.0092736127,0
1440,29237.2562037781,24.5975738363,23.9164278667,0.000818012,0
1441,33265.7905458473,21.5834590201,5968.4420381087,0.1794168105,1
1442,66236.9271554053,35.9191078357,2756.9723003099,0.0416228895,0
1443,41978.7125010043,52.530102158,1603.9248615657,0.0382080527,0
1444,63453.2231302001,23.915705407,10668.3635123802,0.1681295762,1
1445,24985.5906632729,50.1327548008,2017.1399483975,0.0807321298,0
1446,53593.1131965481,62.8858099971,1428.1892141385,0.0266487451,0
1447,54179.721865803,52.9050799306,10028.0158575977,0.1850879907,0
1448,20126.4137681574,36.4609444407,1432.3558619028,0.0711679626,0
1449,51180.8397062123,56.7899114075,2875.4452298017,0.0561820643,0
1450,36455.7015057653,38.4789186195,3437.0768952534,0.094280915,0
1451,39188.9452864416,22.3991097808,3545.1622485756,0.0904633238,0
1452,47852.92690387,38.9359392645,3295.3200609455,0.0688635006,0
1453,20014.4894700497,43.2022035038,2426.3062227059,0.121227485,0
1454,28630.0095077604,27.2915300275,4406.9950561276,0.1539292208,1
1455,66688.9131232165,48.0852702674,9690.3087981468,0.1453061438,0
1456,53226.1944073252,43.6187472893,5686.6431158002,0.1068391828,0
1457,35609.4783451408,47.8863935419,2574.0934323661,0.0722867493,0
1458,64065.682857763,43.2876731399,771.7174942468,0.0120457234,0
1459,54935.6583785266,42.954194752,7921.8305097371,0.1442019763,0
1460,67800.5813318305,28.9432969815,5035.1393778841,0.0742639558,0
1461,46893.3367100544,43.6860980783,9131.8644188359,0.1947369298,0
1462,54648.9669755101,56.4905562508,10674.7702051663,0.1953334307,0
1463,31410.5072920211,36.2045733072,5797.2923981007,0.1845653859,0
1464,36989.5895407535,33.7556324499,556.5559407013,0.0150462859,0
1465,33198.1282844208,30.1420120336,4285.3869117495,0.1290851965,1
1466,47704.3808251619,21.8403608766,2717.0794847261,0.0569566031,0
1467,30569.5727048442,37.4776783264,4752.5575717228,0.1554669284,0
1468,61398.687066976,63.2944037975,9008.1545212844,0.1467157516,0
1469,67750.8259937167,33.5187431662,6855.9863112836,0.1011941362,0
1470,47637.8620299511,51.0514509301,6708.6735911154,0.1408265045,0
1471,38357.5175236911,25.5463078301,2548.4139159293,0.0664384475,0
1472,43156.3052744605,27.8468346675,2413.0119068055,0.0559133107,0
1473,41101.5429464169,35.654033693,5240.1143734774,0.1274919139,0
1474,59475.4971843213,36.7371304794,2628.2621240184,0.0441906709,0
1475,40708.9194096625,32.8167688674,5532.3438431879,0.1359000416,1
1476,30391.4733044803,59.26477079,2072.6340660247,0.0681978805,0
1477,46024.1445619613,24.1745162192,4318.3777217935,0.0938285277,0
1478,66529.4852154329,59.4297951455,6337.6749385873,0.095261145,0
1479,68115.9803341143,37.2917711721,7458.5594820007,0.1094979393,0
1480,38423.0842860416,29.2091192859,3676.5683542787,0.0956864453,0
1481,33227.2801827639,23.1489815721,6470.4103807198,0.1947318693,1
1482,61674.4572343305,54.8293015291,4054.5517710623,0.0657411829,0
1483,26931.0682476498,41.2806041609,3668.6467729337,0.136223589,0
1484,60040.9938418306,44.1414116016,2659.694540582,0.0442979766,0
1485,26181.2424100935,42.663031524,2618.9734974882,0.1000324376,0
1486,61552.2175142542,61.087612147,4042.5397337439,0.0656765897,0
1487,29705.0747252069,41.8341371394,1912.2050910444,0.0643730106,0
1488,53934.8122710362,21.4743404272,2085.8176390667,0.0386729378,0
1489,23007.3878820986,48.9725237167,2296.7953272544,0.0998286002,0
1490,48552.8434091248,29.378083542,5650.8896876187,0.1163863801,0
1491,66370.8887575194,63.1134963082,5176.3611609584,0.0779914396,0
1492,49140.2698610909,43.641161948,8832.6517069296,0.1797436549,0
1493,39684.9817992188,33.6288505257,2590.9281752511,0.0652873721,0
1494,32025.4044537432,37.506586778,217.4885279672,0.0067911251,0
1495,55568.1794579141,42.7569737928,6114.8675455669,0.1100426108,0
1496,45898.5135238618,24.6631496008,5617.1786453455,0.1223825831,1
1497,39217.909919098,30.1014204891,864.6240529473,0.0220466632,0
1498,34070.6039965153,27.2940515857,1401.6850611281,0.0411405991,0
1499,66768.361213617,49.1308748191,4255.3676356012,0.0637332946,0
1500,31400.8584292606,62.5858553792,4464.4042680754,0.142174593,0
1501,49335.7572634704,43.6283751251,2549.6204735132,0.0516789569,0
1502,51774.0525119007,47.7818413754,1508.7617756763,0.0291412726,0
1503,43064.6473472007,43.9394257022,787.0471897461,0.0182759465,0
1504,41226.1346750893,49.124152299,2155.6600585471,0.0522886775,0
1505,43044.5177759975,60.8484243667,1661.713459725,0.0386045319,0
1506,33546.2920414284,54.6984751406,5347.295506899,0.1594004935,0
1507,69209.3308712356,26.0328495186,6284.8335725532,0.0908090498,0
1508,32291.5445477702,39.1746136402,277.3875684799,0.0085900991,0
1509,66274.0728980862,21.8256042642,11576.5422365979,0.1746767888,1
1510,34102.7912031859,42.0537312338,1269.2545747492,0.0372184953,0
1511,21144.5628711954,21.3558855411,703.3639229906,0.0332645289,0
1512,41049.9745910056,49.8409413239,5890.1136435948,0.1434864139,0
1513,36351.2777304277,33.8635710026,6619.8326830312,0.1821072902,1
1514,63144.4592075422,32.0986736254,812.5725495811,0.0128684695,0
1515,32086.9135367684,28.4107764703,6362.3903541081,0.1982861439,1
1516,28873.1673196889,62.2347470652,992.577717664,0.0343771678,0
1517,65359.2961537652,18.6051224731,7707.2405632108,0.1179211071,0
1518,49064.2884676345,43.3723445763,5636.3534402233,0.1148769016,0
1519,23763.0605627783,39.3930971823,2950.3148631194,0.1241555083,0
1520,51845.9425587207,43.4194350652,8750.8320880071,0.168785283,0
1521,67035.3264245205,46.0992097394,11276.6225405751,0.1682191039,0
1522,49240.762500558,53.2545798174,8004.359840241,0.1625555624,0
1523,36132.3275882751,18.7133325618,3009.3973397878,0.0832882225,0
1524,67006.8064867519,36.198003097,3692.1691720194,0.0551014049,0
1525,39453.6456139758,32.4015455972,436.9352469098,0.0110746482,0
1526,52205.6070552208,24.6401438564,1135.1522255492,0.0217438756,0
1527,46319.4167986512,45.1467883596,1523.0720582974,0.0328819351,0
1528,29398.7274216488,41.4121758835,4673.7661975103,0.1589785208,0
1529,31135.6077133678,19.0096706524,2457.9136896619,0.0789422102,0
1530,65603.8167583756,19.0216423213,11775.3545787462,0.1794919131,1
1531,41362.5083677471,44.3638080759,607.9656119508,0.0146984706,0
1532,60302.5589999743,52.1849490097,6509.6986080051,0.1079506196,0
1533,54468.2792085223,23.8768151258,68.6254562681,0.001259916,0
1534,47683.715778403,32.306535949,4752.2878768168,0.0996627003,0
1535,38160.1164978929,31.3281223043,3429.9015786976,0.0898818424,0
1536,22925.8120805025,34.7410444347,2547.2797418524,0.1111096843,0
1537,64087.8588124178,38.0371758314,722.519589233,0.0112738919,0
1538,65824.5156565681,40.621920133,2643.1064320561,0.0401538303,0
1539,53451.9315394573,49.6576160262,10529.7234876203,0.196994256,0
1540,36455.4847055115,35.2603407181,2464.162321218,0.0675937336,0
1541,39573.3414380811,29.1370261768,5785.8842748578,0.1462066145,1
1542,41052.365784999,49.911707181,4652.9517481176,0.1133418662,0
1543,37895.1817331836,54.5151493181,6071.3402047113,0.1602140411,0
1544,44827.2337717935,56.298495417,2639.9168455051,0.0588909157,0
1545,28341.0867722705,39.961768785,2248.2429135763,0.0793280417,0
1546,56887.2027960606,36.417033256,10969.5966863322,0.1928306569,0
1547,25146.5956843458,21.0541992644,2890.6527925985,0.1149520527,0
1548,54739.1645191237,28.0218697917,7218.9682240579,0.1318794009,1
1549,30497.2045053728,28.476944413,4573.5940897634,0.14996765,1
1550,25358.897941187,41.171794429,2220.225599789,0.0875521328,0
1551,29993.5633013956,49.05577318,2749.5856968329,0.0916725255,0
1552,64675.7794823498,30.5151092219,4628.6030026655,0.07156625,0
1553,56256.0388748534,22.1605025474,5452.2445317487,0.0969183867,0
1554,31702.3342987522,28.4226720966,3587.722389069,0.113169029,0
1555,34113.113284111,30.833562321,6360.1548974092,0.186443109,1
1556,44666.0128468648,54.7025233,7548.444372913,0.168997497,0
1557,39421.366835013,26.4306427795,6111.9610170922,0.1550418341,1
1558,21683.1937246025,46.0273932214,339.5922689268,0.0156615429,0
1559,65697.592839133,36.2861596784,5644.653158555,0.0859187211,0
1560,68657.7893025242,35.7641081722,2427.9498872611,0.0353630653,0
1561,66981.4129988663,27.4809546503,6678.5628003705,0.0997077025,0
1562,45971.1334947497,27.3984729163,4776.4904861637,0.1039019516,0
1563,42965.9927543253,45.1955459891,8109.0514090162,0.1887318525,0
1564,50895.8103414625,18.9570020614,5556.8398700707,0.1091806935,0
1565,46175.0319390558,36.9153439119,1064.0818754244,0.0230445293,0
1566,44984.89911668,51.7472122898,4584.611815906,0.1019144625,0
1567,66941.8648630381,22.5407355628,12380.624706792,0.1849459189,1
1568,31022.1448470838,39.1758576632,6144.939435946,0.1980823527,0
1569,46583.1995988265,32.7043749103,6241.2705083481,0.1339811469,1
1570,56201.8414307386,43.2775201825,8346.3209217716,0.1485061825,0
1571,31587.0648645796,56.3256162703,2677.8257134135,0.0847760222,0
1572,40716.1908852868,25.805651593,2389.700759432,0.0586916582,0
1573,64966.0656391643,28.3792936914,11495.7311019637,0.1769497812,1
1574,68503.2058903016,19.2805354306,3580.4636772239,0.0522670966,0
1575,33867.5022637472,30.1578542544,5714.0263736799,0.1687170884,1
1576,54195.0151720084,39.3017482408,6649.8014589449,0.1227013488,0
1577,50565.3370916843,62.6558653847,693.1964168705,0.0137089251,0
1578,57216.1010163836,31.8223280688,3554.3893651038,0.0621221877,0
1579,29849.967143964,39.9287241469,3678.8996760236,0.123246356,0
1580,29072.15179177,38.4758883691,1589.4384322062,0.0546721978,0
1581,29775.1422203146,21.0349717177,3327.2362348317,0.1117454355,0
1582,46672.7131442167,54.5487037729,1408.4977170836,0.0301781838,0
1583,66393.7111548148,58.6122720903,9540.4166258876,0.1436945828,0
1584,29338.256448973,25.6901291194,5120.4067971774,0.1745300306,1
1585,67289.5856830291,26.727400464,13376.7977060636,0.1987944727,1
1586,45980.3343447857,31.9483236708,5929.0980298365,0.1289485628,1
1587,34163.6256477796,45.7827179153,6617.4001719565,0.1936972451,0
1588,52216.815801803,23.6371360039,6803.3333927342,0.1302900854,1
1589,62313.2776282728,60.9173057089,925.7955921356,0.014857116,0
1590,49205.6370992213,24.6220297646,3393.8565890861,0.0689729224,0
1591,65688.7315027416,24.5644754115,3673.8704148986,0.0559284725,0
1592,43489.8284543306,51.7337903837,6501.0412256623,0.1494841773,0
1593,40966.6745271534,46.7550721518,2393.5241487507,0.0584261275,0
1594,37261.4471171983,23.7183924899,2075.5198219004,0.0557015356,0
1595,58775.4038907588,45.6972165983,5673.5998220758,0.0965301716,0
1596,39395.8304123953,36.3704711874,7557.8733378587,0.1918444987,0
1597,21144.1621463746,58.3921971503,987.7941458291,0.0467171099,0
1598,33126.1327187531,50.9639542475,4169.9928724551,0.1258822727,0
1599,30931.5060195513,35.8824849809,1074.7879040549,0.0347473512,0
1600,31936.9420106523,59.0371277481,4087.9950476954,0.1280020813,0
1601,38157.0296757855,51.5281401253,5628.0120041087,0.1474960722,0
1602,21032.8186908737,30.0824641143,4024.0893667789,0.1913243026,1
1603,50238.5324728675,34.5552007705,2567.6151543735,0.0511084824,0
1604,67346.6624622233,34.9015168333,6752.122458433,0.1002591994,0
1605,33261.6460206918,18.2296293895,586.6510961631,0.0176374644,0
1606,53113.0360951647,59.4368922766,10080.5243838632,0.1897937893,0
1607,42749.9903179705,56.4190945835,4626.5386373733,0.1082231505,0
1608,42108.1999246962,26.9913512771,1020.9781641831,0.0242465402,0
1609,61344.5322075859,20.1755322437,7172.6543323528,0.1169241019,0
1610,54738.6822919361,26.7719294564,6210.7282794745,0.1134614137,0
1611,69695.1504494064,26.4244834129,8418.2531599504,0.1207867851,1
1612,62507.3547754437,27.9570272588,6590.7772297341,0.1054400279,0
1613,61922.7746431716,24.8086569984,1933.0829203731,0.0312176405,0
1614,58023.7237666734,42.751838665,2785.7795625491,0.0480110441,0
1615,27010.8837680891,36.6096224459,2373.1752552992,0.0878599633,0
1616,21194.6161743253,25.913190023,1102.8480942972,0.0520343509,0
1617,68338.0974037573,34.3344714795,12840.6967096981,0.1878995348,1
1618,67772.7936813608,41.5152608585,5037.9338614917,0.0743356381,0
1619,67131.8026888184,58.0628085202,2271.4045367837,0.0338349999,0
1620,33159.2172780074,42.3431779258,2135.5321373166,0.0644023687,0
1621,66087.0884708129,51.1457220237,11039.2887187921,0.1670415353,0
1622,60362.344274763,24.6941230665,10306.7053645722,0.1707472678,1
1623,54609.4651846215,18.4137363397,5618.2045698832,0.1028796849,0
1624,63637.2818308882,26.8519875449,9955.2253617019,0.1564369985,1
1625,40918.5702959076,37.1858454212,3813.6992679593,0.0932021632,0
1626,51486.1303195357,33.5510297357,3955.113350562,0.0768190059,0
1627,44896.2564859539,48.6106810309,3787.6391410753,0.084364253,0
1628,24877.6844050735,29.8236203897,1546.4228855163,0.062161046,0
1629,52263.3555042557,34.2960922359,10161.9466747561,0.194437318,1
1630,42775.5255065858,39.2270831605,6145.9877568672,0.1436800059,0
1631,67064.0136743896,18.1760434476,8945.2894687411,0.133384344,1
1632,50307.9446777701,51.9129323699,7207.9411733377,0.1432763994,0
1633,37432.680958882,22.6691616862,4445.502385401,0.1187599251,0
1634,30084.15883407,18.4508251422,737.2537243976,0.0245063765,0
1635,61427.4146431126,20.1080088275,2163.3124873298,0.0352173781,0
1636,54718.8527928665,29.5248576789,2883.2841068156,0.0526927002,0
1637,47923.5755093396,57.2190691317,6931.7164353051,0.1446410532,0
1638,22880.7276044972,18.4288676595,1909.2151393213,0.0834420641,0
1639,46118.5501003638,23.9740006709,2728.3114857553,0.059158657,0
1640,35082.3856936768,41.1536894836,2918.4777205873,0.0831892604,0
1641,38387.322279159,30.0760335973,6453.5078393775,0.1681156032,1
1642,57413.5722406209,43.9119505016,9421.2984125645,0.1640953183,0
1643,28198.0973365717,62.437716194,4370.7936194952,0.1550031397,0
1644,50117.8570371121,32.8272838406,3599.0688208868,0.0718121052,0
1645,34876.3329256326,53.4156972491,3102.3470591176,0.0889527883,0
1646,64126.4916793443,19.297853529,4956.9415645316,0.0772994348,0
1647,41916.6926806793,48.148708167,6106.1095860341,0.1456725041,0
1648,50052.292929031,27.4822348952,5589.3282712448,0.1116697746,0
